strategy_name,symbol,market_cap_name,market_cap_bucket,sector,signal_date,entry_date,exit_date,entry_price,exit_price,target_price,stop_price,outcome,success,holding_trading_days,holding_calendar_days,return_pct,max_favorable_excursion_pct,max_adverse_excursion_pct,forward_5d_return_pct,forward_10d_return_pct,forward_20d_return_pct,forward_60d_return_pct,exit_was_ambiguous,latest_available_date
target_10_stop_5,MANAPPURAM,Largecap,Largecap,Financials,2026-05-20,2026-05-21,2026-06-03,322.8,306.66,355.08,306.66,STOP_LOSS,false,8,13,-5.0,3.47,-7.03,0.81,-4.52,-1.29,,false,2026-06-25
target_5_stop_5,MANAPPURAM,Largecap,Largecap,Financials,2026-05-20,2026-05-21,2026-06-03,322.8,306.66,338.94,306.66,STOP_LOSS,false,8,13,-5.0,3.47,-7.03,0.81,-4.52,-1.29,,false,2026-06-25
target_10_stop_5,ZYDUSLIFE,Largecap,Largecap,Healthcare,2026-05-20,2026-05-21,2026-06-23,1054.0,1111.0,1159.4,1001.3,EXIT_AT_END,false,22,33,5.41,6.69,-2.27,2.25,3.32,1.59,,false,2026-06-23
target_5_stop_5,ZYDUSLIFE,Largecap,Largecap,Healthcare,2026-05-20,2026-05-21,2026-05-29,1054.0,1106.7,1106.7,1001.3,TARGET_HIT,true,5,8,5.0,5.83,-2.27,2.25,3.32,1.59,,false,2026-06-23
target_10_stop_5,INDOBORAX,Smallcap,Smallcap,Chemicals,2026-05-21,2026-06-15,2026-06-16,384.0,364.8,422.4,364.8,STOP_LOSS,false,1,1,-5.0,0.49,-6.77,-5.92,,,,false,2026-06-23
target_5_stop_5,INDOBORAX,Smallcap,Smallcap,Chemicals,2026-05-21,2026-06-15,2026-06-16,384.0,364.8,403.2,364.8,STOP_LOSS,false,1,1,-5.0,0.49,-6.77,-5.92,,,,false,2026-06-23
target_10_stop_5,MANAPPURAM,Largecap,Largecap,Financials,2026-05-21,2026-05-22,2026-06-02,323.5,307.33,355.85,307.33,STOP_LOSS,false,6,11,-5.0,3.25,-5.16,-2.3,-7.51,1.13,,false,2026-06-25
target_5_stop_5,MANAPPURAM,Largecap,Largecap,Financials,2026-05-21,2026-05-22,2026-06-02,323.5,307.33,339.68,307.33,STOP_LOSS,false,6,11,-5.0,3.25,-5.16,-2.3,-7.51,1.13,,false,2026-06-25
target_10_stop_5,TRITURBINE,Largecap,Largecap,Industrials,2026-05-21,2026-05-22,2026-05-29,711.95,783.15,783.15,676.35,TARGET_HIT,true,4,7,10.0,10.63,-3.79,-2.45,-6.79,3.56,,false,2026-06-22
target_5_stop_5,TRITURBINE,Largecap,Largecap,Industrials,2026-05-21,2026-05-22,2026-05-29,711.95,747.55,747.55,676.35,TARGET_HIT,true,4,7,5.0,10.63,-3.79,-2.45,-6.79,3.56,,false,2026-06-22
target_10_stop_5,SHILPAMED,Midcap,Midcap,Healthcare,2026-05-22,2026-05-25,2026-06-08,500.0,550.0,550.0,475.0,TARGET_HIT,true,9,14,10.0,11.79,-3.33,3.47,13.83,17.18,,false,2026-06-23
target_5_stop_5,SHILPAMED,Midcap,Midcap,Healthcare,2026-05-22,2026-05-25,2026-05-25,500.0,525.0,525.0,475.0,TARGET_HIT,true,0,0,5.0,5.96,-0.82,3.47,13.83,17.18,,false,2026-06-23
target_10_stop_5,SOUTHWEST,Smallcap,Smallcap,Metals & Mining,2026-05-22,,,,,,,NO_PRICE_DATA,false,,,,,,,,,,false,
target_5_stop_5,SOUTHWEST,Smallcap,Smallcap,Metals & Mining,2026-05-22,,,,,,,NO_PRICE_DATA,false,,,,,,,,,,false,
target_10_stop_5,BALAMINES,Midcap,Midcap,Chemicals,2026-05-25,2026-05-26,2026-05-27,1930.0,1833.5,2123.0,1833.5,STOP_LOSS,false,1,1,-5.0,0.88,-6.32,9.96,10.42,,,false,2026-06-23
target_5_stop_5,BALAMINES,Midcap,Midcap,Chemicals,2026-05-25,2026-05-26,2026-05-27,1930.0,1833.5,2026.5,1833.5,STOP_LOSS,false,1,1,-5.0,0.88,-6.32,9.96,10.42,,,false,2026-06-23
target_10_stop_5,RATEGAIN,Midcap,Midcap,I.T,2026-05-25,2026-05-26,2026-06-01,725.85,798.44,798.44,689.56,TARGET_HIT,true,3,6,10.0,10.49,-0.91,5.43,7.96,,,false,2026-06-23
target_5_stop_5,RATEGAIN,Midcap,Midcap,I.T,2026-05-25,2026-05-26,2026-05-29,725.85,762.14,762.14,689.56,TARGET_HIT,true,2,3,5.0,5.63,-0.91,5.43,7.96,,,false,2026-06-23
target_10_stop_5,RUBYMILLS,Smallcap,Smallcap,Textiles,2026-05-25,,,,,,,NO_PRICE_DATA,false,,,,,,,,,,false,
target_5_stop_5,RUBYMILLS,Smallcap,Smallcap,Textiles,2026-05-25,,,,,,,NO_PRICE_DATA,false,,,,,,,,,,false,
target_10_stop_5,SHILPAMED,Midcap,Midcap,Healthcare,2026-05-25,2026-05-26,2026-05-27,515.0,489.25,566.5,489.25,STOP_LOSS,false,1,1,-5.0,0.78,-6.15,0.08,8.5,,,false,2026-06-23
target_5_stop_5,SHILPAMED,Midcap,Midcap,Healthcare,2026-05-25,2026-05-26,2026-05-27,515.0,489.25,540.75,489.25,STOP_LOSS,false,1,1,-5.0,0.78,-6.15,0.08,8.5,,,false,2026-06-23
target_10_stop_5,DIVGIITTS,Smallcap,Smallcap,Auto,2026-05-26,2026-05-27,2026-06-15,775.0,852.5,852.5,736.25,TARGET_HIT,true,12,19,10.0,12.9,-4.71,1.46,3.45,,,false,2026-06-22
target_5_stop_5,DIVGIITTS,Smallcap,Smallcap,Auto,2026-05-26,2026-05-27,2026-05-29,775.0,813.75,813.75,736.25,TARGET_HIT,true,1,2,5.0,8.81,-4.71,1.46,3.45,,,false,2026-06-22
target_10_stop_5,TATACOMM,Largecap,Largecap,Telecom-Service,2026-05-26,2026-05-27,2026-05-29,2009.0,1908.55,2209.9,1908.55,STOP_LOSS,false,1,2,-5.0,1.94,-5.06,-1.15,-2.14,,,false,2026-06-23
target_5_stop_5,TATACOMM,Largecap,Largecap,Telecom-Service,2026-05-26,2026-05-27,2026-05-29,2009.0,1908.55,2109.45,1908.55,STOP_LOSS,false,1,2,-5.0,1.94,-5.06,-1.15,-2.14,,,false,2026-06-23
target_10_stop_5,AFIL,Smallcap,Smallcap,Financials,2026-05-29,,,,,,,NO_PRICE_DATA,false,,,,,,,,,,false,
target_5_stop_5,AFIL,Smallcap,Smallcap,Financials,2026-05-29,,,,,,,NO_PRICE_DATA,false,,,,,,,,,,false,
target_10_stop_5,MOTOGENFIN,Smallcap,Smallcap,Realty,2026-05-29,,,,,,,NO_PRICE_DATA,false,,,,,,,,,,false,
target_5_stop_5,MOTOGENFIN,Smallcap,Smallcap,Realty,2026-05-29,,,,,,,NO_PRICE_DATA,false,,,,,,,,,,false,
target_10_stop_5,ACMESOLAR,Largecap,Largecap,Realty,2026-06-01,2026-06-02,2026-06-02,306.0,336.6,336.6,290.7,TARGET_HIT,true,0,0,10.0,10.42,-3.3,13.95,,,,false,2026-06-12
target_5_stop_5,ACMESOLAR,Largecap,Largecap,Realty,2026-06-01,2026-06-02,2026-06-02,306.0,321.3,321.3,290.7,TARGET_HIT,true,0,0,5.0,10.42,-3.3,13.95,,,,false,2026-06-12
target_10_stop_5,MANCREDIT,Smallcap,Smallcap,Financials,2026-06-01,2026-06-15,2026-06-15,230.03,218.53,253.03,218.53,STOP_LOSS,false,0,0,-5.0,0.42,-5.23,-5.24,,,,false,2026-06-23
target_5_stop_5,MANCREDIT,Smallcap,Smallcap,Financials,2026-06-01,2026-06-15,2026-06-15,230.03,218.53,241.53,218.53,STOP_LOSS,false,0,0,-5.0,0.42,-5.23,-5.24,,,,false,2026-06-23
target_10_stop_5,ACMESOLAR,Largecap,Largecap,Realty,2026-06-02,2026-06-03,2026-06-12,335.0,335.75,368.5,318.25,EXIT_AT_END,false,7,9,0.22,8.9,-3.27,0.57,,,,false,2026-06-12
target_5_stop_5,ACMESOLAR,Largecap,Largecap,Realty,2026-06-02,2026-06-03,2026-06-05,335.0,351.75,351.75,318.25,TARGET_HIT,true,2,2,5.0,7.46,-3.27,0.57,,,,false,2026-06-12
target_10_stop_5,PTCIL,Largecap,Largecap,Industrials,2026-06-02,2026-06-03,2026-06-05,19379.0,18410.05,21316.9,18410.05,STOP_LOSS,false,2,2,-5.0,2.44,-5.12,-4.17,,,,false,2026-06-12
target_5_stop_5,PTCIL,Largecap,Largecap,Industrials,2026-06-02,2026-06-03,2026-06-05,19379.0,18410.05,20347.95,18410.05,STOP_LOSS,false,2,2,-5.0,2.44,-5.12,-4.17,,,,false,2026-06-12
target_10_stop_5,IFCI,Largecap,Largecap,Financials,2026-06-03,2026-06-04,2026-06-08,81.0,76.95,89.1,76.95,STOP_LOSS,false,2,4,-5.0,3.01,-9.57,-12.99,,,,false,2026-06-12
target_5_stop_5,IFCI,Largecap,Largecap,Financials,2026-06-03,2026-06-04,2026-06-08,81.0,76.95,85.05,76.95,STOP_LOSS,false,2,4,-5.0,3.01,-9.57,-12.99,,,,false,2026-06-12
target_10_stop_5,PARAS,Midcap,Midcap,Aerospace & Defence,2026-06-05,2026-06-08,2026-06-09,948.0,1042.8,1042.8,900.6,TARGET_HIT,true,1,1,10.0,10.54,-0.74,16.89,45.45,,,false,2026-06-23
target_5_stop_5,PARAS,Midcap,Midcap,Aerospace & Defence,2026-06-05,2026-06-08,2026-06-09,948.0,995.4,995.4,900.6,TARGET_HIT,true,1,1,5.0,10.54,-0.74,16.89,45.45,,,false,2026-06-23
target_10_stop_5,RPEL,Midcap,Midcap,Building Materials,2026-06-05,2026-06-08,2026-06-19,1115.75,1227.33,1227.33,1059.96,TARGET_HIT,true,9,11,10.0,10.6,-2.62,7.54,7.78,,,false,2026-06-23
target_5_stop_5,RPEL,Midcap,Midcap,Building Materials,2026-06-05,2026-06-08,2026-06-09,1115.75,1171.54,1171.54,1059.96,TARGET_HIT,true,1,1,5.0,5.3,-2.62,7.54,7.78,,,false,2026-06-23
target_10_stop_5,TIPSMUSIC,Midcap,Midcap,Media,2026-06-05,2026-06-08,2026-06-10,678.0,644.1,745.8,644.1,STOP_LOSS,false,2,2,-5.0,0.74,-5.64,-5.59,-3.83,,,false,2026-06-23
target_5_stop_5,TIPSMUSIC,Midcap,Midcap,Media,2026-06-05,2026-06-08,2026-06-10,678.0,644.1,711.9,644.1,STOP_LOSS,false,2,2,-5.0,0.74,-5.64,-5.59,-3.83,,,false,2026-06-23
target_10_stop_5,INOXINDIA,Midcap,Midcap,Industrials,2026-06-08,2026-06-09,2026-06-10,1675.1,1842.61,1842.61,1591.34,TARGET_HIT,true,1,1,10.0,18.2,-1.15,9.82,17.49,,,false,2026-06-23
target_5_stop_5,INOXINDIA,Midcap,Midcap,Industrials,2026-06-08,2026-06-09,2026-06-10,1675.1,1758.86,1758.86,1591.34,TARGET_HIT,true,1,1,5.0,18.2,-1.15,9.82,17.49,,,false,2026-06-23
target_10_stop_5,KIMS,Largecap,Largecap,Healthcare,2026-06-08,2026-06-09,2026-06-10,806.0,765.7,886.6,765.7,STOP_LOSS,false,1,1,-5.0,0.0,-5.69,,,,,false,2026-06-12
target_5_stop_5,KIMS,Largecap,Largecap,Healthcare,2026-06-08,2026-06-09,2026-06-10,806.0,765.7,846.3,765.7,STOP_LOSS,false,1,1,-5.0,0.0,-5.69,,,,,false,2026-06-12
target_10_stop_5,SVLL,Smallcap,Smallcap,Transportation,2026-06-08,,,,,,,NO_PRICE_DATA,false,,,,,,,,,,false,
target_5_stop_5,SVLL,Smallcap,Smallcap,Transportation,2026-06-08,,,,,,,NO_PRICE_DATA,false,,,,,,,,,,false,
target_10_stop_5,THYROCARE,Midcap,Midcap,Healthcare,2026-06-08,2026-06-09,2026-06-23,542.0,553.0,596.2,514.9,EXIT_AT_END,false,10,14,2.03,6.69,-4.57,-1.55,2.03,,,false,2026-06-23
target_5_stop_5,THYROCARE,Midcap,Midcap,Healthcare,2026-06-08,2026-06-09,2026-06-09,542.0,569.1,569.1,514.9,TARGET_HIT,true,0,0,5.0,6.69,-0.74,-1.55,2.03,,,false,2026-06-23
target_10_stop_5,DATAPATTNS,Largecap,Largecap,Aerospace & Defence,2026-06-09,2026-06-10,2026-06-10,4600.0,4370.0,5060.0,4370.0,STOP_LOSS,false,0,0,-5.0,2.65,-5.76,3.69,,,,false,2026-06-23
target_5_stop_5,DATAPATTNS,Largecap,Largecap,Aerospace & Defence,2026-06-09,2026-06-10,2026-06-10,4600.0,4370.0,4830.0,4370.0,STOP_LOSS,false,0,0,-5.0,2.65,-5.76,3.69,,,,false,2026-06-23
target_10_stop_5,CAPLIPOINT,Midcap,Midcap,Healthcare,2026-06-10,2026-06-11,2026-06-12,2309.4,2407.8,2540.34,2193.93,EXIT_AT_END,false,1,1,4.26,5.01,-0.79,,,,,false,2026-06-12
target_5_stop_5,CAPLIPOINT,Midcap,Midcap,Healthcare,2026-06-10,2026-06-11,2026-06-12,2309.4,2424.87,2424.87,2193.93,TARGET_HIT,true,1,1,5.0,5.01,-0.79,,,,,false,2026-06-12
target_10_stop_5,GOLDIAM,Midcap,Midcap,Consumer Discretionary,2026-06-10,2026-06-11,2026-06-12,426.1,468.71,468.71,404.8,TARGET_HIT,true,1,1,10.0,13.82,-1.72,12.58,,,,false,2026-06-23
target_5_stop_5,GOLDIAM,Midcap,Midcap,Consumer Discretionary,2026-06-10,2026-06-11,2026-06-12,426.1,447.41,447.41,404.8,TARGET_HIT,true,1,1,5.0,13.82,-1.72,12.58,,,,false,2026-06-23
target_10_stop_5,MSTCLTD,Smallcap,Smallcap,I.T,2026-06-11,2026-06-12,2026-06-15,568.0,624.8,624.8,539.6,TARGET_HIT,true,1,3,10.0,17.25,-1.41,21.96,,,,false,2026-06-23
target_5_stop_5,MSTCLTD,Smallcap,Smallcap,I.T,2026-06-11,2026-06-12,2026-06-15,568.0,596.4,596.4,539.6,TARGET_HIT,true,1,3,5.0,17.25,-1.41,21.96,,,,false,2026-06-23
target_10_stop_5,CAPLIPOINT,Midcap,Midcap,Healthcare,2026-06-12,,,,,,,NO_NEXT_TRADING_DAY,false,,,,,,,,,,false,2026-06-12
target_5_stop_5,CAPLIPOINT,Midcap,Midcap,Healthcare,2026-06-12,,,,,,,NO_NEXT_TRADING_DAY,false,,,,,,,,,,false,2026-06-12
target_10_stop_5,GOLDIAM,Midcap,Midcap,Consumer Discretionary,2026-06-12,2026-06-15,2026-06-23,480.0,471.5,528.0,456.0,EXIT_AT_END,false,6,8,-1.77,5.72,-3.48,-2.2,,,,false,2026-06-23
target_5_stop_5,GOLDIAM,Midcap,Midcap,Consumer Discretionary,2026-06-12,2026-06-15,2026-06-17,480.0,504.0,504.0,456.0,TARGET_HIT,true,2,2,5.0,5.21,-3.48,-2.2,,,,false,2026-06-23
target_10_stop_5,CGCL,Largecap,Largecap,Financials,2026-06-15,2026-06-16,2026-06-24,216.0,218.75,237.6,205.2,EXIT_AT_END,false,6,8,1.27,4.63,-0.76,0.8,,,,false,2026-06-24
target_5_stop_5,CGCL,Largecap,Largecap,Financials,2026-06-15,2026-06-16,2026-06-24,216.0,218.75,226.8,205.2,EXIT_AT_END,false,6,8,1.27,4.63,-0.76,0.8,,,,false,2026-06-24
target_10_stop_5,PIDILITIND,Largecap,Largecap,Chemicals,2026-06-15,2026-06-16,2026-06-23,1587.0,1573.9,1745.7,1507.65,EXIT_AT_END,false,5,7,-0.83,0.78,-2.17,-0.83,,,,false,2026-06-23
target_5_stop_5,PIDILITIND,Largecap,Largecap,Chemicals,2026-06-15,2026-06-16,2026-06-23,1587.0,1573.9,1666.35,1507.65,EXIT_AT_END,false,5,7,-0.83,0.78,-2.17,-0.83,,,,false,2026-06-23
target_10_stop_5,SANGHVIMOV,Smallcap,Smallcap,Miscellaneous,2026-06-15,2026-06-16,2026-06-16,427.65,406.27,470.42,406.27,STOP_LOSS,false,0,0,-5.0,0.11,-5.05,,,,,false,2026-06-22
target_5_stop_5,SANGHVIMOV,Smallcap,Smallcap,Miscellaneous,2026-06-15,2026-06-16,2026-06-16,427.65,406.27,449.03,406.27,STOP_LOSS,false,0,0,-5.0,0.11,-5.05,,,,,false,2026-06-22
target_10_stop_5,ABCAPITAL,Largecap,Largecap,Financials,2026-06-16,2026-06-17,2026-06-23,374.8,383.1,412.28,356.06,EXIT_AT_END,false,4,6,2.21,5.23,-1.65,,,,,false,2026-06-23
target_5_stop_5,ABCAPITAL,Largecap,Largecap,Financials,2026-06-16,2026-06-17,2026-06-23,374.8,393.54,393.54,356.06,TARGET_HIT,true,4,6,5.0,5.23,-1.65,,,,,false,2026-06-23
target_10_stop_5,GMRAIRPORT,Largecap,Largecap,Miscellaneous,2026-06-16,2026-06-17,2026-06-24,107.96,108.1,118.76,102.56,EXIT_AT_END,false,5,7,0.13,2.95,-1.47,0.13,,,,false,2026-06-24
target_5_stop_5,GMRAIRPORT,Largecap,Largecap,Miscellaneous,2026-06-16,2026-06-17,2026-06-24,107.96,108.1,113.36,102.56,EXIT_AT_END,false,5,7,0.13,2.95,-1.47,0.13,,,,false,2026-06-24
target_10_stop_5,LALPATHLAB,Largecap,Largecap,Healthcare,2026-06-16,,,,,,,NO_NEXT_TRADING_DAY,false,,,,,,,,,,false,2026-06-12
target_5_stop_5,LALPATHLAB,Largecap,Largecap,Healthcare,2026-06-16,,,,,,,NO_NEXT_TRADING_DAY,false,,,,,,,,,,false,2026-06-12
target_10_stop_5,AEROENTER,Smallcap,Smallcap,Metals & Mining,2026-06-17,,,,,,,NO_PRICE_DATA,false,,,,,,,,,,false,
target_5_stop_5,AEROENTER,Smallcap,Smallcap,Metals & Mining,2026-06-17,,,,,,,NO_PRICE_DATA,false,,,,,,,,,,false,
target_10_stop_5,INGERRAND,Midcap,Midcap,Industrials,2026-06-18,,,,,,,NO_PRICE_DATA,false,,,,,,,,,,false,
target_5_stop_5,INGERRAND,Midcap,Midcap,Industrials,2026-06-18,,,,,,,NO_PRICE_DATA,false,,,,,,,,,,false,
target_10_stop_5,THELEELA,Midcap,Midcap,Services,2026-06-19,,,,,,,NO_NEXT_TRADING_DAY,false,,,,,,,,,,false,2026-06-12
target_5_stop_5,THELEELA,Midcap,Midcap,Services,2026-06-19,,,,,,,NO_NEXT_TRADING_DAY,false,,,,,,,,,,false,2026-06-12
target_10_stop_5,EDELWEISS,Midcap,Midcap,Financials,2026-06-22,2026-06-23,2026-06-23,130.5,127.0,143.55,123.98,EXIT_AT_END,false,0,0,-2.68,2.61,-3.03,,,,,false,2026-06-23
target_5_stop_5,EDELWEISS,Midcap,Midcap,Financials,2026-06-22,2026-06-23,2026-06-23,130.5,127.0,137.03,123.98,EXIT_AT_END,false,0,0,-2.68,2.61,-3.03,,,,,false,2026-06-23
target_10_stop_5,KMEW,Midcap,Midcap,Transportation,2026-06-22,2026-06-23,2026-06-23,2344.0,2350.0,2578.4,2226.8,EXIT_AT_END,false,0,0,0.26,2.3,-2.29,,,,,false,2026-06-23
target_5_stop_5,KMEW,Midcap,Midcap,Transportation,2026-06-22,2026-06-23,2026-06-23,2344.0,2350.0,2461.2,2226.8,EXIT_AT_END,false,0,0,0.26,2.3,-2.29,,,,,false,2026-06-23
target_10_stop_5,PRUDENT,Midcap,Midcap,Financials,2026-06-22,2026-06-23,2026-06-23,3095.0,3075.0,3404.5,2940.25,EXIT_AT_END,false,0,0,-0.65,2.1,-2.29,,,,,false,2026-06-23
target_5_stop_5,PRUDENT,Midcap,Midcap,Financials,2026-06-22,2026-06-23,2026-06-23,3095.0,3075.0,3249.75,2940.25,EXIT_AT_END,false,0,0,-0.65,2.1,-2.29,,,,,false,2026-06-23
target_10_stop_5,TEXINFRA,Smallcap,Smallcap,Realty,2026-06-22,,,,,,,NO_NEXT_TRADING_DAY,false,,,,,,,,,,false,2026-06-22
target_5_stop_5,TEXINFRA,Smallcap,Smallcap,Realty,2026-06-22,,,,,,,NO_NEXT_TRADING_DAY,false,,,,,,,,,,false,2026-06-22
target_10_stop_5,KOVAI,Midcap,Midcap,Healthcare,2026-06-23,,,,,,,NO_PRICE_DATA,false,,,,,,,,,,false,
target_5_stop_5,KOVAI,Midcap,Midcap,Healthcare,2026-06-23,,,,,,,NO_PRICE_DATA,false,,,,,,,,,,false,
target_10_stop_5,AETHER,Midcap,Midcap,Chemicals,2026-06-24,,,,,,,NO_NEXT_TRADING_DAY,false,,,,,,,,,,false,2026-06-24
target_5_stop_5,AETHER,Midcap,Midcap,Chemicals,2026-06-24,,,,,,,NO_NEXT_TRADING_DAY,false,,,,,,,,,,false,2026-06-24
target_10_stop_5,AUROPHARMA,Largecap,Largecap,Healthcare,2026-06-24,,,,,,,NO_NEXT_TRADING_DAY,false,,,,,,,,,,false,2026-06-23
target_5_stop_5,AUROPHARMA,Largecap,Largecap,Healthcare,2026-06-24,,,,,,,NO_NEXT_TRADING_DAY,false,,,,,,,,,,false,2026-06-23
target_10_stop_5,KPRMILL,Largecap,Largecap,Consumer Discretionary,2026-06-24,,,,,,,NO_NEXT_TRADING_DAY,false,,,,,,,,,,false,2026-06-24
target_5_stop_5,KPRMILL,Largecap,Largecap,Consumer Discretionary,2026-06-24,,,,,,,NO_NEXT_TRADING_DAY,false,,,,,,,,,,false,2026-06-24
target_10_stop_5,STEELCAS,Smallcap,Smallcap,Industrials,2026-06-24,,,,,,,NO_PRICE_DATA,false,,,,,,,,,,false,
target_5_stop_5,STEELCAS,Smallcap,Smallcap,Industrials,2026-06-24,,,,,,,NO_PRICE_DATA,false,,,,,,,,,,false,
target_10_stop_5,AUROPHARMA,Largecap,Largecap,Healthcare,2026-06-25,,,,,,,NO_NEXT_TRADING_DAY,false,,,,,,,,,,false,2026-06-23
target_5_stop_5,AUROPHARMA,Largecap,Largecap,Healthcare,2026-06-25,,,,,,,NO_NEXT_TRADING_DAY,false,,,,,,,,,,false,2026-06-23
target_10_stop_5,PIXTRANS,Smallcap,Smallcap,FMCG,2026-06-25,,,,,,,NO_NEXT_TRADING_DAY,false,,,,,,,,,,false,2026-06-25
target_5_stop_5,PIXTRANS,Smallcap,Smallcap,FMCG,2026-06-25,,,,,,,NO_NEXT_TRADING_DAY,false,,,,,,,,,,false,2026-06-25
